code,product_name,countries,ingredients_text,sugars_100g,nutrition_grade_fr,fat_100g,saturated-fat_100g,salt_100g,fiber_100g,proteins_100g,energy_100g,brands,additives_n,nutrition-score-fr_100g,carbohydrates_100g,pnns_groups_combined
8008698010259,ciabatta,"france, suisse","amidon de maïs, eau, farine de maïs, farine de riz, fibres de pomme, dextrose, épaississant: hydroxylpropylméthylcellulose, huile de tournesol, protéines de _soja_, levure, sel, acidifiants: acide citrique, acide tartrique. ",2.6999999999999993,C,1.8000000000000007,0.04250861245831494,1.0,8.3,4.1,900.0,schär,2.0,7.562966638669303,41.0,céréales et pommes de terre
8008698011065,vital de maitre boulanger,"france,allemagne, suisse","levain 25% (farine de riz, eau), amidon de maïs, eau, farine de riz, graines de tournesol 6,5 %, graines de lin 6,5 %, fibre de pomme, farine de quinoa 2,6 %, extrait de pomme, levure, farine de sorgho 2,4 %, huile de tournesol, épaississant : hydroxypropylméthylcellulose, farine de châtaignes 1,0 %, sel, sucre caramélisé. ",0.9000000000000004,B,9.2,1.1000000000000005,1.0,8.8,4.5,1099.0,schar,1.0,7.0,36.0,céréales et pommes de terre
8008698011294,fette croc sarrasin,"france,switzerland","farine de maïs, farine de riz, farine de teff 20%, farine de sarrasin 10%, fibres de pois, sel, extrait de pomme",0.0,A,1.8000000000000007,0.3999999999999999,1.1,6.0,8.1,1544.0,schär,0.0,7.0,76.0,céréales et pommes de terre
8008698011683,wraps,"denmark,france,switzerland","eau, farine de riz, margarine végétale (graisse de palme, graisse de coco, eau, huile de colza, émulsifiant (mono-et diglycérides d’acides gras), arôme naturel), sorbitol, fibre de pomme, protéines de _soja_, amidon de riz, sel, épaississants (gomme de guar, gomme de caroube) ; acidifiant (acide tartrique), conservateur: sorbate de potassium",1.879999999999999,B,6.25,2.8,1.0,9.212499999999999,7.12,1240.0,schar,2.5,7.0,48.8,céréales et pommes de terre
8076800000061,la collezione mafaldine napoletane,"france, suisse","semoule de _blé_ dur, eau.",3.5,A,2.0,0.5,0.0127,3.0,12.5,1521.0,barilla,0.0,7.0,71.2,céréales et pommes de terre
8076800105735,penne rigate n. 73,"france,suisse","semoule de _blé_ dur, eau.",3.5,A,2.0,0.5,0.013,3.0,12.5,1521.0,barilla,0.0,7.0,71.2,céréales et pommes de terre
8076800195019,capellini n.1,"france,suisse","semoule de _blé_ dur, eau. ",3.5,A,2.0,0.5,0.013,3.0,12.5,1521.0,barilla,0.0,7.0,71.2,céréales et pommes de terre
8076800195033,spaghettini n°3,"australie,france, suisse","semoule de _blé_ dur, eau ",3.5,A,2.0,0.5,1.3e-05,3.0,12.5,1521.0,barilla,0.0,7.0,71.2,céréales et pommes de terre
8076800195057,spaghetti n. 5  barilla,"france, en:switzerland","semoule de _blé_ dur, eau.",3.5,A,1.5,0.2999999999999998,0.00508,3.0,12.5,1490.0,barilla,0.0,7.0,71.7,céréales et pommes de terre
8076800315097,bucatini n.9,"belgique, en:france, suisse","semoule de blé dur de qualité supérieure, eau.",1.0,A,1.5,0.2999999999999998,0.00508,3.0,12.5,1487.0,barilla,0.0,7.0,71.7,céréales et pommes de terre
8076800376999,lasagne all\'uovo bolognesi,"belgique,france,suisse","semoule de _blé_ dur, _œufs_ (19,36 %).",3.0,A,4.0,1.2000000000000002,0.0075,3.0,13.5,1536.0,"barilla,la collezione d'italia",0.0,7.0,67.0,céréales et pommes de terre
8076802085738,pâtes - penne rigate n.73,"belgique,france,italie, suisse","semoule de _blé_ dur, eau. ",3.5,A,2.0,0.5,0.013,3.0,12.5,1521.0,barilla,0.0,7.0,71.2,céréales et pommes de terre
8076802085837,unknown product,"france,suisse",unknown,3.5,A,2.0,0.5,0.013,3.0,12.0,1521.0,barilla,0.0,7.0,71.7,céréales et pommes de terre
8076802085851,barilla gnocchi,"new zealand, en:france, suisse","durum _wheat_ semolina, water",3.5,A,1.5,0.2999999999999998,0.0127,3.0,12.0,1511.0,barilla,0.0,7.0,72.2,céréales et pommes de terre
8076802085912,pipe rigate n. 91 ,"france, suisse","semoule de _blé_ dur, eau.",3.5,A,1.5,0.2999999999999998,0.00508,3.0,12.0,1511.0,barilla,0.0,7.0,72.2,céréales et pommes de terre
8076802085936,conchiglie rigate,"france, suisse","semoule de _blé_ dur, eau.",3.5,A,1.5,0.2999999999999998,0.00508,3.0,12.0,1511.0,"barilla,la collezione d'italia",0.0,7.0,72.2,céréales et pommes de terre
8076802085981,barilla fusilli 500g,"suisse, en:france","semoule de _blé_ dur, eau",3.5,A,1.5,0.2999999999999998,0.00508,3.0,12.0,1511.0,barilla,0.0,7.0,72.2,céréales et pommes de terre
8076808050440,maccheroni n. 44,"frankrijk,nederland, suisse","semoule de _blé_ dur, eau.",3.5,A,2.0,0.5,1.3e-05,3.0,12.0,1521.0,barilla,0.0,7.0,71.7,céréales et pommes de terre
8076808060654,farfalle n. 65,"france, suisse","semoule de _blé_ dur, eau.   ",3.5,A,2.0,0.5,0.013,3.0,12.0,1521.0,barilla,0.0,7.0,71.7,céréales et pommes de terre
8076808070882,cannelloni emiliani,"france, suisse","semoule de _blé_ dur, eau",3.5,A,1.5,0.2999999999999998,0.0127,3.0,12.0,1511.0,"barilla,la collezione d'italia",0.0,7.0,72.2,céréales et pommes de terre
8076808890015,tortellini emiliani proschiutto e formaggio,"france,suisse","pâtes aux œufs (66%) : semoule de _blé_ dur, _œufs_ (19,3 % sur la pâte, 12,6 % sur le produit fini). farce (34%) : viandes de porc à l'étouffée (viandes de porc, sel, sucre, poivre, macis, coriandre, noix de muscade), chapelure (farine de _blé_ tendre type &quot;0&quot;, levure naturelle, sel, eau), huile de tournesol, flocons de pommes de terre, _œufs_, arômes (_lait_, _gluten_), jambon cru (cuisses de porc, sel), (3,8 % sur la farce, 1,3 % sur le produit fini), _fromage_ grana padano aop (lysozyme d'_oeuf_) (2,5 % sur la farce, 0,8% sur le produit fini), sel, antioxygène : extrait de romarin.",2.0,C,12.5,2.5,1.0,3.3,15.5,1701.0,barilla,2.0,7.0,55.8,céréales et pommes de terre
8076809501415,mezze penne tricolore n.170  ,"france, suisse","semoule de _blé_ dur, demi-concentré de tomates (8 %), épinards déshydratés (0,6 %), eau. ",3.5,A,2.0,0.5,0.0254,3.0,12.0,1497.0,barilla,0.0,7.0,71.7,céréales et pommes de terre
8076809512466,gnocchetti sardi,"france, suisse","semoule de _blé_ dur, eau.",3.5,A,2.0,0.5,0.013,3.0,12.0,1521.0,"barilla,la collezione d'italia",0.0,7.0,71.7,céréales et pommes de terre
8076809519977,orecchiette pugliesi,"france, suisse",unknown,3.5,A,1.5,0.2999999999999998,0.0127,3.0,12.0,1511.0,barilla,0.0,7.0,72.2,céréales et pommes de terre
8076809521581,mini penne rigate,"france,royaume-uni","semoule de _blé_ dur, eau.",3.5,A,2.0,0.5,0.013,3.0,11.5,1521.0,"barilla,barilla piccolini",0.0,7.0,72.2,céréales et pommes de terre
8076809523707,castellane parmigiane,"france, suisse","semoule de _blé_ dur, eau.",3.5,A,1.5,0.2999999999999998,0.00508,3.0,12.0,1511.0,"barilla,la collezione d'italia",0.0,7.0,72.2,céréales et pommes de terre
8076809523714,tagliatelle bolognesi,"france, suisse","semoule de _blé_ dur, eau.   ",3.5,A,1.5,0.2999999999999998,0.00508,3.0,12.0,1511.0,"barilla,la collezione d'italia",0.0,7.0,72.2,céréales et pommes de terre
8076809529419,spaghetti n° 5 integrale,"france, en:switzerland","semoule complète de _blé_ dur, eau.",3.5,A,2.5,0.5,0.013,6.5,13.0,1482.0,barilla,0.0,7.0,65.7,céréales et pommes de terre
8076809529433,pennette rigate integrale blé complet ,"france, suisse","semoule complète de _blé_ dur, eau",3.5,A,2.5,0.5,0.013,6.5,13.0,1482.0,barilla,0.0,7.0,65.7,céréales et pommes de terre
8076809532440,farfalle integrale blé complet,"france, suisse","100 % semoule complète de _blé_ dur, eau.",3.5,A,2.5,0.5,0.00762,6.0,12.5,1487.0,barilla,0.0,7.0,66.7,céréales et pommes de terre
8076809532709,coquillettes intégrale 100% blé complet,"france, suisse","semoule complète de _blé_ dur, eau.",3.5,A,2.5,0.5,0.013,6.5,13.0,1482.0,barilla,0.0,7.0,65.7,céréales et pommes de terre
8076809545440,senza glutine spaghetti n°5,"france, suisse","farine de maïs blanc 65%, farine de maïs jaune 29,5%, farine de riz 5%, eau, émulsifiant (mono- et diglycérides d'acides gras d'origine végétale)",1.1999999999999993,A,1.8000000000000007,0.2999999999999998,0.0029999999999999,1.1,6.5,1524.0,barilla,1.0,7.0,78.7,céréales et pommes de terre
8076809545457,penne rigate senza glutine (sans gluten),"france, en:switzerland","farine de maïs blanc (65 %), farine de maïs jaune (29,5 %), farine de riz (5 %), eau, émulsifiant : mono- et diglycérides d'acides gras d'origine végétale.",1.1999999999999993,A,1.8000000000000007,0.2999999999999998,0.003,1.1,6.5,1524.0,barilla,1.0,7.0,78.7,céréales et pommes de terre
8076809545488,senza glutine coquillettes,"france, suisse","farine de maïs blanc (65%), farine de maïs jaune (19,5%), farine de riz (5%), eau, émulsifiant : mono- et diglycérides d'acides gras d'origine végétale.",1.1999999999999993,A,1.8000000000000007,0.2999999999999998,0.0,1.1,6.5,1524.0,barilla,1.0,7.0,78.7,céréales et pommes de terre
8076809545846,linguine,"france, suisse","semoule de _blé_ dur, eau.",3.5,A,2.0,0.3999999999999999,0.013,3.0,14.5,1521.0,"barilla, academia barilla",0.0,7.0,69.2,céréales et pommes de terre
8076809545853,penne,"france, suisse","semoule de _blé_ dur, eau.",3.5,A,2.0,0.3999999999999999,0.013,3.0,14.5,1521.0,"academia barilla,barilla",0.0,7.0,69.2,céréales et pommes de terre
8076809545860,fusilli,"france, suisse","semoule de _blé_ dur, eau.",3.5,A,2.0,0.3999999999999999,0.013,3.0,14.5,1521.0,"academia barilla,barilla",0.0,7.0,69.2,céréales et pommes de terre
8076809545877,farfalle,"france, suisse","semoule de _blé_ dur, eau.",3.5,A,2.0,0.3999999999999999,0.013,3.0,14.5,1521.0,"academia barilla,barilla",0.0,7.0,69.2,céréales et pommes de terre
8076809545884,barilla academia orecchiette,"france, suisse","semoule de _blé_ dur, eau",3.5,A,2.0,0.3999999999999999,0.0299999999999999,3.2,14.5,1521.0,"barilla,academia barilla",0.0,7.0,69.2,céréales et pommes de terre
8076809570626,penne rigate bio,"france,suisse","semoule de _blé_ dur issu de l'agriculture biologique, eau.",3.5,A,2.0,0.5,0.01,3.0,11.5,1521.0,barilla,0.0,7.0,72.2,céréales et pommes de terre
8076809570657,spaghetti bio,"france, suisse","semoule de blé dur issu de l'agriculture biologique, eau",3.5,A,2.0,0.5,0.013,3.0,11.5,1502.0,barilla,0.0,7.0,72.2,céréales et pommes de terre
8076809571043,collezione spaghetti rigati,"france, suisse","semoule de _blé_ dur, eau.",3.5,A,2.0,0.3999999999999999,0.013,3.0,13.5,1521.0,barilla,0.0,7.0,70.2,céréales et pommes de terre
8410014396556,choco flakes de cuétara,"france,espagne","galleta 73% (harina de trigo, azúcar, aceite vegetal, lecitina, jarabe de glucosa y fructosa, sal, carbonato de sodio y de calcio, hierro, aroma, colorante e150d, agente de tratamiento de la harina: metabisulfito sódico), chips de chocolate 16% (azúcar, pasta de cacao 48%, manteca de cacao 3%, lecitina de soja y aroma), arroz inflado chocolateado 11% (arroz, trigo, azúcar, cacao desgrasado en polvo 4%, extracto de malta de cebada, jarabe de glucosa y fructosa, aceite vegetal, sal, lecitina de soja y aroma).",10.650000000000002,D,12.600000000000001,2.8,0.635,2.0,6.0,1862.0,"cuétara,nutrexpa",2.5,7.0,75.0,céréales et pommes de terre
8412600027264,pão de forma integral,"frança,portugal,espanha","farinha de _trigo_, água, levedura, óleo vegetal (girassol), açúcar, glúten de _trigo_, sal, conservantes (e282, e200), emulsionantes (e481, e472e), corrector de acidez (e341), vinagre de vinho, agente de tratamento da farinha (e300).",3.0,A,2.9000000000000004,0.5,1.1,5.8,9.4,1028.0,"ortiz,panificación industrial de vergel,bimbo",2.5,7.0,42.0,céréales et pommes de terre
8422791000502,tempeh de soja clásico,"españa, en:france","_soja_*, agua, vinagre de manzana*, fermento (rhizopus). (* ingredientes procedentes de la agricultura ecológica).",0.5,A,10.65,1.75,0.93,2.12,18.55,850.3,"vegetalia,//propiedad de://,salvador sala druguet (vegetalia s.a.)",0.0,7.0,9.961250000000007,céréales et pommes de terre
8422791001073,tempeh de soja macerado con tamari,"españa, en:france","_soja_* (85%), agua, tamari* (14%) (_soja_, sal marina, ikawa mirin, harina de _cebada_, koji), vinagre de manzana*, jengibre*, ajo*, aceite de girasol*, fermento (rhizopus). (* procedente de agricultura ecológica).",0.2599999999999998,A,11.23,1.75,0.83,2.04,18.66,815.69,"vegetalia, //propiedad de://, salvador sala druguet (vegetalia s.a.)",0.0,7.0,9.961250000000007,céréales et pommes de terre
8422791007709,tempeh de garbanzos,"españa, en:france","garbanzos* (83%), agua, vinagre de manzana*, fermento (rhizopus). (* de agricultura ecológica).",1.7799999999999994,A,6.5,0.9999999999999996,0.075,9.212499999999999,12.2,748.0,"vegetalia,//propiedad de://,salvador sala druguet (vegetalia s.a.)",0.0,7.0,12.8,céréales et pommes de terre
8436012583248,baguette sin gluten,"españa, en:france","almidón de maíz, masa madre (harina de arroz, agua), agua, harina de arroz, fibra de manzana, jarabe de arroz, almidón de arroz, aceite de girasol, proteína aislada de soja, azúcar, levadura, espesante: hidroxipropilmetilcelulosa (e-464) y sal. ",3.0,B,2.5,0.3999999999999999,1.016,6.3,3.2,967.0,"beiker,//propiedad de://,dr.schär españa s.l.u.,//perteneciente a://,grupo dr. schär",1.0,7.0,45.3,céréales et pommes de terre
8480017087263,muesli crocante chocolate,"france,portugal,spain,united kingdom","flocos de aveia integral 48%, pedaços de chocolate 13% (pasta de cacau, açúcar, manteiga de cacau, emulsionante (lecitina de soja (e322)), açúcar, óleo vegetal, farinha de trigo, coco ralado, trigo e arroz extrusado 4% (farinha de trigo, farinha de arroz, açúcar, dextrose, óleo vegetal, farinha de malte de trigo, farinha de malte de cevada, sal), xarope de glucose-fructose, sal, vitaminas (niacina, vitamina e, ácido pantotênico, vitamina b6, vitamina b1, ácido fólico, vitamina b12), xarope de caramelo, aroma natural, ferro, canela.",10.650000000000002,D,12.600000000000001,2.8,0.254,7.4,9.4,1982.0,dia,1.0,7.0,60.2,céréales et pommes de terre
8480017371843,choco pillows - dia,"france,portugal","céréales (39%) (son de riz (26%), farine de _blé_ (12%), farine d'_avoine_), fourrage chocolat (35%) (sucre, huile végétale, lactosérum en poudre (_lait_), chocolat (4,5 %) (sucre, poudre de cacao, beurre de cacao), _noisettes_ (1%), émulsifiant (lécithine de _soja_), arôme, cacao sucré maigre en poudre (9%) (sucre, poudre de cacao), sucre, poudre à lever (mono-glycérides et triglycérides d'acides gras) , perméat de _lactose_, préparée huile végétale (huile végétale, sirop de glucose, protéines de _lait_, correcteur d'acidité (stpp), anti-agglomérants (phosphate tricalcique), vitamines (niacine (pp), e, b6, la riboflavine (b2), thiamine (b1), acide folique (b9), b12), sel, fer",10.650000000000002,D,12.600000000000001,2.8,0.508,5.5,7.0,1836.0,dia,2.5,7.0,69.0,céréales et pommes de terre
8691440101000,bulgur,"frankreich,deutschland, suisse",pilavlik bulgur,2.7799999999999994,A,1.3100000000000005,-0.8658275966520348,0.06,5.4,11.7,1456.0,duru,0.0,7.964492634942554,71.1,céréales et pommes de terre
8710100101218,white oats,"france,espagne",100 % flocons d'_avoine_.,1.0999999999999996,A,8.0,1.5,0.0,9.0,11.0,1500.0,quaker,0.0,7.0,60.0,céréales et pommes de terre
8710759005707,krokante toastjes,"france,pays-bas","farine de blé (_gluten_), huiles végétales (palme, tournesol), levure, sucre, sel, dextrose.",5.7,D,7.2,2.8,1.6,0.0,11.1,1731.0,jos poell,0.0,7.0,74.1,céréales et pommes de terre
8712429130108,cup noodles poulet,"france, suisse","nouilles 89% (farine de _blé_, huile de palme, sel, exhausteur de goût e621, agents de traitement de la farine (e500, e451), antioxydant e306, correcteur d'acidité: acide citrique), cubes de poulet 1,7%, protéines végétales hydrolysées, carotte, maïs, sel, sucre, exhausteur de goût e621, arômes (exhausteurs de goût: e627, e631, _blé_, _soja_), haricots verts, sirop de glucose, extrait de levure, poudre d'ail, épices (_moutarde_, _blé_), poudre d'oignons, huile de palme, huile de colza, antiagglomérant e551, protéines de _lait_. ",0.5999999999999996,C,3.700000000000001,1.9,1.0,0.0,2.0,577.5,nissin,2.5,7.0,9.961250000000007,céréales et pommes de terre
8712429130603,cup noodles curry,"france, suisse","nouilles 77,5% (farine de _blé_, huile de palme, sel, exhausteur de goût e621, agents de traitement de la farine (e500, e451), antioxydant e306, correcteur d'acidité: acide citrique), maltodextrine, arômes (exhausteur de goût e631, _blé_, _soja_, _céleri_), sirop de glucose, sel, dextrose, petit pois, exhausteur de goût e631, épices, poudre de curry 1%, huile de palme, cube de poulet, carotte, maïs, poudre de tomates, poivron rouge, huile de colza, poudre d'oignons, épaississant e451, protéines végétales hydrolysées, feuilles de persil, antiagglomérant e551, protéines de _lait_.",1.1999999999999993,C,3.499999999999999,1.7999999999999998,1.0,0.0,1.8,577.5,nissin,2.5,7.0,11.2,céréales et pommes de terre
8712429361106,demae ramen,"frankreich,deutschland","nudeln 89,7% [_weizenmehl_, palmöl, salz, mehlbehandlungsmittel (e500, e451), stabilisator e501, verdickungsmittel e412, antioxidationsmittel e306], würzmittelpulver 8,3% [salz, geschmacksverstärker (e621, e635), zucker, _sojasoßenpulver_(_sojabohnen_, _weizen_, maltodextrin), aromen (geschmacksverstärker e631; _weizen_; _soja_), chili (7% im würzmittelpulver), gewürze, hefeextrakt, farbstoffe: paprikaextrakt und zuckerkulör, porree, trennmittel e551, säureregulator: citronensäure], würzöl 2,0% (_sesamöl_, rapsöl, farbstoff: paprikaextrakt, gewürz, knoblauchöl)",0.5,C,3.8,1.7999999999999998,1.0,0.0,2.1,577.5,nissin,2.5,7.0,10.600000000000001,céréales et pommes de terre
